wavenumber,variable,PC1,PC2,PC3,PC4,PC5
3348.03193,wn_3348.03,-0.09232171249774297,0.2785015844428932,-0.09532106015271853,-0.15287694917396302,0.032127468345675696
3346.10334,wn_3346.1,-0.09914325146515383,0.2742085094090702,-0.09415527230564373,-0.15258833372910718,0.03227997717593905
3344.17475,wn_3344.17,-0.10547145990529765,0.2704423736466493,-0.09277068385924582,-0.15362541258346868,0.03227171188993839
3342.24616,wn_3342.25,-0.11149952854011444,0.26684641092181216,-0.09111520297783371,-0.154163388879554,0.03204008202154365
3340.31757,wn_3340.32,-0.11756129083792996,0.26267784000049055,-0.08957195048438163,-0.1534330751918125,0.031806579482416816
3338.38898,wn_3338.39,-0.12356930398670705,0.2582156497421492,-0.08803914615532189,-0.1526293568418756,0.0316132003757203
3336.46039,wn_3336.46,-0.12938723712804873,0.2537381389922676,-0.08650677216176805,-0.15275618077787584,0.03121777925571908
3334.5318,wn_3334.53,-0.13516588494559886,0.2489510426975649,-0.08500374124364542,-0.15287019832565157,0.030895645745346652
3332.60321,wn_3332.6,-0.14101795058186475,0.24382231809433447,-0.08338532004981697,-0.1528076028966064,0.030737139834632488
3330.67462,wn_3330.67,-0.1468928012511612,0.23845912542163483,-0.08187501005664104,-0.15189909972612856,0.030582245606585835
3328.74603,wn_3328.75,-0.1523179839388502,0.23375432453084155,-0.08015469909276311,-0.151579833863406,0.029932003421306586
3326.81744,wn_3326.82,-0.15760446318206145,0.2293844858524418,-0.07839772021358135,-0.15103126294092425,0.029329462452011835
3324.88885,wn_3324.89,-0.1629277151385029,0.22468743571474245,-0.07678841786856444,-0.14985546918316073,0.0287912973146616
3322.96026,wn_3322.96,-0.1681237586805502,0.22020412445624507,-0.07512290469600719,-0.14961342318467014,0.02817420038790939
3321.03167,wn_3321.03,-0.17346530072987426,0.21595027167982464,-0.073572599313448,-0.1492843312680839,0.027418984559776136
3319.10308,wn_3319.1,-0.17884707645240408,0.2119792001704928,-0.0722233717879604,-0.14954911370226734,0.026697348582848647
3317.17449,wn_3317.17,-0.184281170104466,0.20795897353873133,-0.07100041705012541,-0.14989824653089198,0.026089212852548057
3315.2459,wn_3315.25,-0.18949350430407438,0.20449139799496135,-0.0695914497116574,-0.15102754345152608,0.025361583844438644
3313.31731,wn_3313.32,-0.19455651868022736,0.20089951725423127,-0.06824100213623997,-0.15159076715115946,0.024381729630639514
3311.38872,wn_3311.39,-0.19923942960830657,0.19771093186285602,-0.06681571942955601,-0.15250350377105157,0.0231604352065596
3309.46013,wn_3309.46,-0.2038175494567938,0.19457576484181713,-0.06545202149136707,-0.1532913427597231,0.021791245432289618
3307.53154,wn_3307.53,-0.20832742165606838,0.191538348371629,-0.06416591870432992,-0.15366483466973066,0.020446690329812004
3305.60295,wn_3305.6,-0.21287704615007758,0.1884389426964175,-0.06297538669557916,-0.15369797109681801,0.019304287872083624
3303.67436,wn_3303.67,-0.21738080658568007,0.185038002364021,-0.0618806201813019,-0.1530710586035161,0.018289796245601474
3301.74577,wn_3301.75,-0.22139426049007704,0.18246715414852907,-0.06049559386076926,-0.1534062605245821,0.0171804606065109
3299.81718,wn_3299.82,-0.22497648570314663,0.180512707255013,-0.05905342161470346,-0.15393190803120604,0.015950550879848695
3297.88859,wn_3297.89,-0.22827862735775703,0.17853631783318033,-0.0578608616973544,-0.15329198555273102,0.014739704306959719
3295.96,wn_3295.96,-0.23117826197191108,0.1765087184734116,-0.05671339752870281,-0.15184594666922166,0.013432845372676543
3294.03141,wn_3294.03,-0.23365418136556917,0.17490341152848382,-0.055698717501682093,-0.15091742907096756,0.011914319055787085
3292.10282,wn_3292.1,-0.23576485562787852,0.17336195403629162,-0.05492525673429446,-0.15062257634433043,0.010547819110992555
3290.17423,wn_3290.17,-0.23742310945075304,0.17193778271884932,-0.05429595456455631,-0.15036912985310405,0.00916913304793693
3288.24564,wn_3288.25,-0.23872931293495067,0.17108202778999027,-0.053647257309709394,-0.15039407999094886,0.007854443028916162
3286.31705,wn_3286.32,-0.23979540322166118,0.17040916528902364,-0.05322220559408171,-0.1500310979802195,0.006546598701343937
3284.38846,wn_3284.39,-0.24055762187788687,0.1699034759307133,-0.05297086006006095,-0.14942169165033706,0.0052610287614358415
3282.45988,wn_3282.46,-0.24104586873193593,0.16947925091641364,-0.052957322185592376,-0.14886814284555583,0.004103349882854283
3280.53129,wn_3280.53,-0.2412771092876177,0.16946022925287174,-0.05315716052121999,-0.14804490256720704,0.0031313898887519375
3278.6027,wn_3278.6,-0.24100127029575286,0.17024314241443123,-0.05337369086666264,-0.14820117370740615,0.002244067032122782
3276.67411,wn_3276.67,-0.24062299439437573,0.17100226764182228,-0.05368809288970827,-0.14752599796117455,0.0016696957289603904
3274.74552,wn_3274.75,-0.23966726792758186,0.17275856655328678,-0.053886631245813846,-0.1472372199906255,7.462120600013291e-4
3272.81693,wn_3272.82,-0.2381250156651348,0.17539807612307057,-0.0541492308214056,-0.1469816241550603,-3.871162049230445e-4
3270.88834,wn_3270.89,-0.23633501919861208,0.17851366171625446,-0.054774366121836546,-0.14591096877736595,-0.0014577011900119563
3268.95975,wn_3268.96,-0.2344070756519528,0.18188890393900603,-0.055642046708874966,-0.14445917795359947,-0.002421542688359708
