sample_id,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,3,4,5,6,7,8,9
1,1,0.3937007874015748,1,0.9984251968503937,0.5808,0.9984,1,0.4618973561430793,1,0,0.0180623973727422,0.4448,0.025078369905956112,0,0.4703125,0.6146496815286624,0,0,0,1,0,0.9937106918238994,0.025559105431309903,0.4755905511811024,0.11219512195121951
10,0.3937007874015748,1,0.40186915887850466,0.4440993788819876,0.8954041204437401,0.3984251968503937,0.4015625,0.9984639016897081,0.3726993865030675,0.48205928237129486,0.16612903225806452,0.9984177215189873,0.6345256609642301,0,0.9984423676012462,0.9001610305958132,0.495253164556962,0.07532051282051282,0,0.40688575899843504,0,0.437403400309119,0.20249221183800623,1,0.7790322580645161
11,1,0.40186915887850466,1,0.9968152866242038,0.5854430379746836,0.9984076433121019,1,0.47360248447204967,1,0,0.0165016501650165,0.46474358974358976,0.028391167192429023,0,0.48746081504702193,0.6272285251215559,0.0015698587127158557,0,0,1,0,0.9952904238618524,0.03139717425431711,0.48580441640378547,0.1270358306188925
12,0.9984251968503937,0.4440993788819876,0.9968152866242038,1,0.6122448979591837,0.9968602825745683,0.9984202211690363,0.5038402457757296,0.9968847352024922,0,0.01938610662358643,0.4883720930232558,0.03571428571428571,0,0.5269645608628659,0.6557632398753894,0.0030911901081916537,0,0,0.9968652037617555,0,0.9953271028037384,0.031201248049921998,0.5306122448979592,0.14217252396166133
13,0.5808,0.8954041204437401,0.5854430379746836,0.6122448979591837,1,0.5850556438791733,0.5734597156398105,0.9028213166144201,0.552099533437014,0.32761310452418096,0.09238249594813615,0.9871382636655949,0.46529968454258674,0,0.9145569620253164,0.842948717948718,0.34913112164297,0.04012841091492777,0,0.5846394984326019,0,0.615625,0.121875,0.9145569620253164,0.6211382113821138
14,0.9984,0.3984251968503937,0.9984076433121019,0.9968602825745683,0.5850556438791733,1,0.9983974358974359,0.47987616099071206,1,0,0.01948051948051948,0.454983922829582,0.029411764705882353,0,0.478806907378336,0.6298076923076923,0.0015748031496062992,0,0,0.9984076433121019,0,1,0.025236593059936908,0.48811410459587956,0.11908646003262642
15,1,0.4015625,1,0.9984202211690363,0.5734597156398105,0.9983974358974359,1,0.47751937984496123,1,0,0.01594896331738437,0.4513556618819777,0.023474178403755867,0,0.48085758039816234,0.64171974522293,0,0,0,1,0,0.9938080495356038,0.029641185647425898,0.49297971918876754,0.12995245641838352
16,0.4618973561430793,0.9984639016897081,0.47360248447204967,0.5038402457757296,0.9028213166144201,0.47987616099071206,0.47751937984496123,1,0.4398782343987823,0.4162826420890937,0.16927899686520376,0.9968944099378882,0.5555555555555556,0,1,0.9858267716535433,0.41347626339969373,0.07266982622432859,0.0015527950310559005,0.4782608695652174,0.001579778830963665,0.5062111801242236,0.19875776397515527,1,0.6962025316455697
17,1,0.3726993865030675,1,0.9968847352024922,0.552099533437014,1,1,0.4398782343987823,1,0,0.014308426073131956,0.4206471494607088,0.009316770186335404,0,0.44907407407407407,0.6006389776357828,0,0,0,1,0,0.9968847352024922,0.02450229709035222,0.45412130637636083,0.11251980982567353
18,0,0.48205928237129486,0,0,0.32761310452418096,0,0,0.4162826420890937,0,1,0.21990369181380418,0.435126582278481,0.9485981308411215,0.01098901098901099,0.41112828438948995,0.2576,1,0.15544871794871795,0,0,0.016051364365971106,0.003129890453834116,0.24881889763779527,0.40093603744149764,0.8247588424437299
19,0.0180623973727422,0.16612903225806452,0.0165016501650165,0.01938610662358643,0.09238249594813615,0.01948051948051948,0.01594896331738437,0.16927899686520376,0.014308426073131956,0.21990369181380418,1,0.13452188006482982,0.14832535885167464,0.8213716108452951,0.1527331189710611,0.14403973509933773,0.09819967266775777,1,0.7679127725856698,0.016,0.8204283360790774,0.01779935275080906,1,0.14513556618819776,0.15422885572139303
2,0.4448,0.9984177215189873,0.46474358974358976,0.4883720930232558,0.9871382636655949,0.454983922829582,0.4513556618819777,0.9968944099378882,0.4206471494607088,0.435126582278481,0.13452188006482982,1,0.590625,0,1,0.8933764135702746,0.4477848101265823,0.060064935064935064,0,0.46485623003194887,0,0.4896988906497623,0.1700787401574803,1,0.740983606557377
20,0.025078369905956112,0.6345256609642301,0.028391167192429023,0.03571428571428571,0.46529968454258674,0.029411764705882353,0.023474178403755867,0.5555555555555556,0.009316770186335404,0.9485981308411215,0.14832535885167464,0.590625,1,0,0.5557275541795665,0.3854660347551343,0.9738863287250384,0.07936507936507936,0,0.030911901081916538,0,0.038461538461538464,0.17182662538699692,0.5438871473354232,1
21,0,0,0,0,0,0,0,0,0,0.01098901098901099,0.8213716108452951,0,0,1,0,0,0,0.9048387096774193,0.9968701095461658,0,1,0,0.784037558685446,0,0
22,0.4703125,0.9984423676012462,0.48746081504702193,0.5269645608628659,0.9145569620253164,0.478806907378336,0.48085758039816234,1,0.44907407407407407,0.41112828438948995,0.1527331189710611,1,0.5557275541795665,0,1,0.9165354330708662,0.41001564945226915,0.0608,0,0.4849921011058452,0,0.5208655332302936,0.18662519440124417,1,0.7044728434504792
23,0.6146496815286624,0.9001610305958132,0.6272285251215559,0.6557632398753894,0.842948717948718,0.6298076923076923,0.64171974522293,0.9858267716535433,0.6006389776357828,0.2576,0.14403973509933773,0.8933764135702746,0.3854660347551343,0,0.9165354330708662,1,0.2507987220447284,0.052545155993431854,0.0015748031496062992,0.6440944881889764,0.001597444089456869,0.6724960254372019,0.1769352290679305,0.9088,0.5255354200988468
24,0,0.495253164556962,0.0015698587127158557,0.0030911901081916537,0.34913112164297,0.0015748031496062992,0,0.41347626339969373,0,1,0.09819967266775777,0.4477848101265823,0.9738863287250384,0,0.41001564945226915,0.2507987220447284,1,0.02926829268292683,0,0.0015772870662460567,0,0.0031446540880503146,0.11875,0.4142194744976816,0.8713826366559485
25,0,0.07532051282051282,0,0,0.04012841091492777,0,0,0.07266982622432859,0,0.15544871794871795,1,0.060064935064935064,0.07936507936507936,0.9048387096774193,0.0608,0.052545155993431854,0.02926829268292683,1,0.8621236133122029,0,0.9018003273322422,0,1,0.049679487179487176,0.08099173553719008
3,0,0,0,0,0,0,0,0.0015527950310559005,0,0,0.7679127725856698,0,0,0.9968701095461658,0,0.0015748031496062992,0,0.8621236133122029,1,0,1,0,0.7370820668693009,0,0
4,1,0.40688575899843504,1,0.9968652037617555,0.5846394984326019,0.9984076433121019,1,0.4782608695652174,1,0,0.016,0.46485623003194887,0.030911901081916538,0,0.4849921011058452,0.6440944881889764,0.0015772870662460567,0,0,1,0,0.9937007874015747,0.026604068857589983,0.4968944099378882,0.1178343949044586
5,0,0,0,0,0,0,0,0.001579778830963665,0,0.016051364365971106,0.8204283360790774,0,0,1,0,0.001597444089456869,0,0.9018003273322422,1,0,1,0,0.7806451612903226,0,0
6,0.9937106918238994,0.437403400309119,0.9952904238618524,0.9953271028037384,0.615625,1,0.9938080495356038,0.5062111801242236,0.9968847352024922,0.003129890453834116,0.01779935275080906,0.4896988906497623,0.038461538461538464,0,0.5208655332302936,0.6724960254372019,0.0031446540880503146,0,0,0.9937007874015747,0,1,0.029827315541601257,0.5209302325581395,0.1414790996784566
7,0.025559105431309903,0.20249221183800623,0.03139717425431711,0.031201248049921998,0.121875,0.025236593059936908,0.029641185647425898,0.19875776397515527,0.02450229709035222,0.24881889763779527,1,0.1700787401574803,0.17182662538699692,0.784037558685446,0.18662519440124417,0.1769352290679305,0.11875,1,0.7370820668693009,0.026604068857589983,0.7806451612903226,0.029827315541601257,1,0.17165354330708663,0.18009478672985782
8,0.4755905511811024,1,0.48580441640378547,0.5306122448979592,0.9145569620253164,0.48811410459587956,0.49297971918876754,1,0.45412130637636083,0.40093603744149764,0.14513556618819776,1,0.5438871473354232,0,1,0.9088,0.4142194744976816,0.049679487179487176,0,0.4968944099378882,0,0.5209302325581395,0.17165354330708663,1,0.7071197411003236
9,0.11219512195121951,0.7790322580645161,0.1270358306188925,0.14217252396166133,0.6211382113821138,0.11908646003262642,0.12995245641838352,0.6962025316455697,0.11251980982567353,0.8247588424437299,0.15422885572139303,0.740983606557377,1,0,0.7044728434504792,0.5255354200988468,0.8713826366559485,0.08099173553719008,0,0.1178343949044586,0,0.1414790996784566,0.18009478672985782,0.7071197411003236,1
