wavenumber,variable,PC2,PC4,PC5
3137.81564,wn_3137.82,0.3364624460429112,-0.020179173511924147,-0.0546037342959659
3135.88705,wn_3135.89,0.33745408167419955,-0.018674328792984873,-0.05501357331153528
3133.95846,wn_3133.96,0.3385405312000929,-0.017845840396971877,-0.055373517081702385
3132.02987,wn_3132.03,0.33937970585781085,-0.017195236198548063,-0.05565397179563888
3130.10128,wn_3130.1,0.340282281958872,-0.01652537315722443,-0.05601599384000728
3128.17269,wn_3128.17,0.34128385825832097,-0.01591101110854479,-0.056370501637407554
3126.2441,wn_3126.24,0.34196610303298863,-0.01459611051272577,-0.05640234956022185
3124.31551,wn_3124.32,0.34247434387804093,-0.013299606158755481,-0.05629504793240877
3122.38692,wn_3122.39,0.3424830670649556,-0.01238823538512903,-0.05614775888976053
3120.45833,wn_3120.46,0.34251469799475265,-0.012103507968852343,-0.05608594404277984
3118.52974,wn_3118.53,0.34255007121184416,-0.011090671850156572,-0.05626726528674989
3116.60115,wn_3116.6,0.3426454450077643,-0.009525880175941732,-0.05667077866729053
3114.67256,wn_3114.67,0.34293072254513385,-0.008194766009251784,-0.05728424760320325
3112.74397,wn_3112.74,0.3429269125634318,-0.007118671732777551,-0.05789392331687556
3110.81538,wn_3110.82,0.3430954746644891,-0.006777655099476712,-0.0585036115063399
3108.88679,wn_3108.89,0.34325442634031267,-0.006407399694161123,-0.05914975836057011
3106.9582,wn_3106.96,0.34328352214695085,-0.005970459398646427,-0.05968093100719303
3105.02961,wn_3105.03,0.3429872510354172,-0.004963088002584346,-0.06001857019736237
3103.10102,wn_3103.1,0.3423507335107497,-0.0032644050884399495,-0.060178539398250554
3101.17243,wn_3101.17,0.3413826457238031,-0.0018465135783398393,-0.06012810820814187
3099.24384,wn_3099.24,0.3407274280517428,-0.0019215603225317,-0.06009762378005818
3097.31525,wn_3097.32,0.3397733778322503,-0.0016049318205557037,-0.05999876436880443
3095.38666,wn_3095.39,0.33866170126549433,-0.0014167449149391914,-0.05982610532252353
3093.45807,wn_3093.46,0.337216859181298,-4.0740838867633325e-4,-0.05954213342306667
3091.52948,wn_3091.53,0.33595440824578315,5.8414784131633e-4,-0.059511587449793193
3089.60089,wn_3089.6,0.33499889947007155,8.532237330660796e-4,-0.05953548850450381
3087.6723,wn_3087.67,0.3341996952224442,0.0010015958427261815,-0.05954281486223636
3085.74371,wn_3085.74,0.3334921568557189,0.0010459226546513816,-0.05952472075187413
3083.81512,wn_3083.82,0.3325687098528,0.001696388259476053,-0.059444637521447345
3081.88653,wn_3081.89,0.3321819872371874,0.0019399744036453375,-0.05948585974715125
3079.95794,wn_3079.96,0.3320396435514714,0.0022341378910444246,-0.059426144742554976
3078.02935,wn_3078.03,0.33200894906849704,0.0027013403806362283,-0.059252837496528904
3076.10076,wn_3076.1,0.3317676450248248,0.0029547708238594856,-0.058964782714976606
3074.17217,wn_3074.17,0.3311519451812709,0.0034927346543503456,-0.05856391826226637
3072.24358,wn_3072.24,0.33056536608604453,0.0040181647980749675,-0.05811372059912785
3070.31499,wn_3070.31,0.33034382472126134,0.004835839900230527,-0.05771730196106056
3068.3864,wn_3068.39,0.3303797765766934,0.005228451376625714,-0.05727282237471485
3066.45782,wn_3066.46,0.3305387755693081,0.00541601087957292,-0.05687748224793913
3064.52923,wn_3064.53,0.3304896730163567,0.006428469585104129,-0.05645461827644414
3062.60064,wn_3062.6,0.3308242530382472,0.007166039031328677,-0.05591900348919539
3060.67205,wn_3060.67,0.3314237745472696,0.0079264573944709,-0.05560197579201195
3058.74346,wn_3058.74,0.3323846771213574,0.008227687906600055,-0.055336623939988894
3056.81487,wn_3056.81,0.3330118967326233,0.009416157585079094,-0.05491791758443845
3054.88628,wn_3054.89,0.33365350729875715,0.010848888609790346,-0.05448046232263466
3052.95769,wn_3052.96,0.3347686868699393,0.01181139857247932,-0.0540994906653372
3051.0291,wn_3051.03,0.33560413950093654,0.013482797582593032,-0.05354488963723405
3049.10051,wn_3049.1,0.33640556304609814,0.01514229113333322,-0.052938153620912934
3047.1719199999998,wn_3047.17,0.33723141176789806,0.016688610124796548,-0.05246999361988481
3045.24333,wn_3045.24,0.338370281930767,0.01765739110573744,-0.0521183030849574
3043.31474,wn_3043.31,0.3396572825331675,0.018579147694110325,-0.05192516663938298
3041.38615,wn_3041.39,0.34099785654929077,0.019471148207075656,-0.0518474778533472
3039.45756,wn_3039.46,0.34249848527916227,0.020336546577338813,-0.051947519764619914
3037.52897,wn_3037.53,0.34387942256980913,0.021774003095303016,-0.05217071956460155
3035.60038,wn_3035.6,0.3456066064390936,0.022659632413481175,-0.05248385179768493
3033.67179,wn_3033.67,0.3475984801592191,0.022955419651876533,-0.05291832140381087
3031.7432,wn_3031.74,0.3493935793119276,0.023965118830172466,-0.05315202829354847
3029.81461,wn_3029.81,0.35122882147033607,0.025108371069627097,-0.05343140485017283
3027.88602,wn_3027.89,0.35299236891904257,0.026255702756877088,-0.05368024179994217
3025.95743,wn_3025.96,0.3548816277819749,0.02725130471081265,-0.05408057088868476
3024.02884,wn_3024.03,0.3563732320239199,0.028910031150857173,-0.05424531239030111
3022.10025,wn_3022.1,0.35803472035948675,0.03006564448656426,-0.05446676076200203
3020.17166,wn_3020.17,0.3597916771145209,0.030595705121724714,-0.05463810103328864
3018.24307,wn_3018.24,0.36146263101448023,0.03107211950987854,-0.054766992040571894
3016.31448,wn_3016.31,0.3630353455057991,0.0312866838811217,-0.05487115115229519
3014.38589,wn_3014.39,0.3644819216559995,0.03193776794175431,-0.05497899655105919
3012.4573,wn_3012.46,0.3655925147343613,0.03354994871598884,-0.05497818856003966
3010.52871,wn_3010.53,0.36705654527616893,0.03460138442416915,-0.0550818923674796
3008.60012,wn_3008.6,0.368525327650494,0.03574264113132655,-0.054928045275622644
3006.67153,wn_3006.67,0.3701175665201758,0.036326668036859355,-0.05450533337787068
3004.74294,wn_3004.74,0.3717232485058361,0.03662315199197039,-0.05394267748782693
3002.81435,wn_3002.81,0.3725161985965586,0.03715924039762547,-0.05307952908590422
3000.88576,wn_3000.89,0.3724874550826298,0.03770715973985437,-0.051897309252889656
2998.95717,wn_2998.96,0.3714526763322682,0.038986575573052705,-0.050505157299310814
2997.02858,wn_2997.03,0.3700127526158786,0.039335957173407196,-0.048985124936180964
2995.09999,wn_2995.1,0.3681097245569482,0.03896730829983751,-0.0475082022310805
2993.1714,wn_2993.17,0.3654915950339668,0.037898060722954346,-0.04579356466828303
2991.24281,wn_2991.24,0.36185043157435,0.03718623154458019,-0.043996313705774434
2989.31422,wn_2989.31,0.35778380230850876,0.03562494286545223,-0.042291543476813395
2987.38563,wn_2987.39,0.35286729482541546,0.03456351113674205,-0.04041002407616937
2985.45704,wn_2985.46,0.3476885414014802,0.032724647594862544,-0.03838495846098796
2983.52845,wn_2983.53,0.34229335186884585,0.030643031595040955,-0.03602468982641571
2981.59986,wn_2981.6,0.3367246702893598,0.02818742264824455,-0.03327307600794753
2979.67127,wn_2979.67,0.33051226792284927,0.025816035223390207,-0.030057115519986945
2977.74268,wn_2977.74,0.32371439281103237,0.023355531696516052,-0.02658758977280407
2975.81409,wn_2975.81,0.3164227862350198,0.020386914777116287,-0.022704495447824144
2973.8855,wn_2973.89,0.3090462354681944,0.016460166456450424,-0.01834528701734705
2971.95691,wn_2971.96,0.3014736557569755,0.012609393774054513,-0.013238264579114565
2970.02832,wn_2970.03,0.29377132421999086,0.008937127396295107,-0.007311576900567314
2968.09973,wn_2968.1,0.28685943440089395,0.004210986797375924,-9.829913417072642e-4
2966.17114,wn_2966.17,0.28024806599588314,8.652882829984558e-5,0.005980504097528127
2964.24255,wn_2964.24,0.27486856744302557,-0.004262346501693481,0.013135419618891897
2962.31396,wn_2962.31,0.27024617890574854,-0.007370241549795475,0.020396971323108512
2960.38538,wn_2960.39,0.26699482648743317,-0.01042108501699634,0.02722593838045691
2958.45679,wn_2958.46,0.265181522048581,-0.012543300966633161,0.03324626580228694
